Timestamp,Location/Street,District,Latitude,Longitude,CurrentSpeed,FreeFlowSpeed,Confidence
2025-12-05 06:16:25,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,17,23,0.962931
2025-12-05 06:16:26,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,29,29,1.0
2025-12-05 06:16:27,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-12-05 06:16:28,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,42,42,1.0
2025-12-05 06:16:29,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,31,41,0.994001
2025-12-05 06:16:30,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,37,42,0.999731
2025-12-05 06:16:31,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,37,42,0.999731
2025-12-05 06:16:31,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,29,35,1.0
2025-12-05 06:16:32,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,45,53,0.999647
2025-12-05 06:16:33,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,34,34,1.0
2025-12-05 06:16:34,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-12-05 06:16:35,Cau Phu My,Q2,10.741860769464234,106.73790365482627,45,45,1.0
2025-12-05 06:16:36,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,33,33,1.0
2025-12-05 06:16:37,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,40,40,1.0
2025-12-05 06:16:38,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,36,36,1.0
2025-12-05 06:16:39,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,41,41,1.0
2025-12-05 06:16:40,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,33,33,1.0
