Timestamp,Location/Street,District,Latitude,Longitude,CurrentSpeed,FreeFlowSpeed,Confidence
2025-11-26 07:50:15,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,15,24,0.997276
2025-11-26 07:50:15,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,18,28,1.0
2025-11-26 07:50:16,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-11-26 07:50:17,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,42,42,1.0
2025-11-26 07:50:18,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,28,41,1.0
2025-11-26 07:50:19,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,31,41,1.0
2025-11-26 07:50:19,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,31,41,1.0
2025-11-26 07:50:21,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,24,35,1.0
2025-11-26 07:50:33,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,42,53,1.0
2025-11-26 07:50:34,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,25,35,1.0
2025-11-26 07:50:35,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,33,45,1.0
2025-11-26 07:50:36,Cau Phu My,Q2,10.741860769464234,106.73790365482627,45,45,1.0
2025-11-26 07:50:37,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,16,34,1.0
2025-11-26 07:50:38,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,37,40,1.0
2025-11-26 07:50:38,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,18,36,1.0
2025-11-26 07:50:39,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,27,40,1.0
2025-11-26 07:50:40,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,21,34,1.0
2025-11-26 07:50:41,Nguyen Trai,Quan 5,10.755608615763382,106.67347943578082,19,27,1.0
2025-11-26 07:50:42,Le Duan,Quan 1,10.782680856341083,106.70051548181169,19,30,1.0
2025-11-26 07:50:54,Tran Hung Dao ,Quan 5,10.754895139302109,106.67839188181134,19,32,1.0
2025-11-26 07:51:06,Tran Quoc Thao,Quan 3,10.785070445194592,106.68331340921323,18,27,1.0
2025-11-26 07:51:06,Tran Hung Dao,Quan 5,10.7549373008113,106.67848844133415,19,32,1.0
2025-11-26 07:51:07,Cach Mang Thang 8 (CMT8),Quan 3,10.77898143649726,106.67684447140958,19,35,1.0
2025-11-26 07:51:08,Pham Ngu Lao / Bui Vien,Quan 1,10.767112828386699,106.6927618222887,20,20,1.0
2025-11-26 07:51:09,Nguyen Thi Minh Khai,Quan 3,10.77847212665258,106.69389510879643,29,42,1.0
2025-11-26 07:51:10,Nguyen Van Troi,Phu Nhuan,10.796057790235078,106.67492629345334,21,34,0.998954
2025-11-26 07:51:10,Pham Van Dong,Go Vap,10.835298215641501,106.72935479345391,31,42,0.997101
2025-11-26 07:51:11,Cong truong lam son,Quan 1,10.777562007197462,106.7041335430398,19,30,1.0
2025-11-26 07:51:18,Nguyen Oanh ,Go Vap,10.83886351241477,106.67566625482782,28,36,1.0
2025-11-26 07:51:19,Le Hong Phong,Quan 10,10.765187049751795,106.67550552599073,23,35,1.0
2025-11-26 07:51:20,Nguyen Van Cu,Quan 5,10.759484371982321,106.6840537511244,21,28,1.0
2025-11-26 07:51:21,Nga tu Binh Phuoc,Ngoai o,10.865229381280965,106.72366973948475,36,49,1.0
2025-11-26 07:51:22,Phu My Hung ,Quan 7,10.72279213640514,106.72808623948244,26,37,0.997777
2025-11-26 07:51:22,Nguyen Thai Son,Phu Nhuan,10.823400120373712,106.68551227436063,19,31,1.0
2025-11-26 07:51:23,An Duong Vuong,Quan 8,10.756158554057757,106.66631758181126,22,30,1.0
2025-11-26 07:51:30,Huynh Tan Phat,Nha Be,10.7144382088356,106.73711688366167,22,35,1.0
2025-11-26 07:51:31,Truong Chinh,Tan Binh ,10.817236653231737,106.63191539530457,23,35,1.0
2025-11-26 07:53:43,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,18,24,0.997276
2025-11-26 07:53:44,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,19,28,1.0
2025-11-26 07:53:45,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,32,39,1.0
2025-11-26 07:53:45,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,42,42,1.0
2025-11-26 07:53:46,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,30,42,1.0
2025-11-26 07:53:47,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,29,42,1.0
2025-11-26 07:53:59,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,29,42,1.0
2025-11-26 07:54:11,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,23,35,1.0
2025-11-26 07:54:12,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,43,53,1.0
2025-11-26 07:54:13,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,25,35,1.0
2025-11-26 07:54:23,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-11-26 07:54:24,Cau Phu My,Q2,10.741860769464234,106.73790365482627,45,45,1.0
2025-11-26 07:54:24,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,17,34,1.0
2025-11-26 07:54:25,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,37,40,1.0
2025-11-26 07:54:26,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,19,34,1.0
2025-11-26 07:54:27,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,27,41,1.0
2025-11-26 07:54:28,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,21,34,1.0
2025-11-26 07:54:29,Nguyen Trai,Quan 5,10.755608615763382,106.67347943578082,20,26,0.997909
2025-11-26 07:54:29,Le Duan,Quan 1,10.782680856341083,106.70051548181169,18,30,1.0
2025-11-26 07:54:30,Tran Hung Dao ,Quan 5,10.754895139302109,106.67839188181134,18,33,1.0
2025-11-26 07:54:31,Tran Quoc Thao,Quan 3,10.785070445194592,106.68331340921323,13,28,1.0
2025-11-26 07:54:35,Tran Hung Dao,Quan 5,10.7549373008113,106.67848844133415,18,32,1.0
2025-11-26 07:54:36,Cach Mang Thang 8 (CMT8),Quan 3,10.77898143649726,106.67684447140958,19,34,1.0
2025-11-26 07:54:37,Pham Ngu Lao / Bui Vien,Quan 1,10.767112828386699,106.6927618222887,20,20,1.0
2025-11-26 07:54:38,Nguyen Thi Minh Khai,Quan 3,10.77847212665258,106.69389510879643,27,41,1.0
2025-11-26 07:54:38,Nguyen Van Troi,Phu Nhuan,10.796057790235078,106.67492629345334,22,34,0.998691
2025-11-26 07:54:39,Pham Van Dong,Go Vap,10.835298215641501,106.72935479345391,31,42,0.997097
2025-11-26 07:54:47,Cong truong lam son,Quan 1,10.777562007197462,106.7041335430398,18,30,1.0
2025-11-26 07:54:48,Nguyen Oanh ,Go Vap,10.83886351241477,106.67566625482782,26,35,1.0
2025-11-26 07:54:48,Le Hong Phong,Quan 10,10.765187049751795,106.67550552599073,25,36,1.0
2025-11-26 07:54:49,Nguyen Van Cu,Quan 5,10.759484371982321,106.6840537511244,20,28,1.0
2025-11-26 07:54:50,Nga tu Binh Phuoc,Ngoai o,10.865229381280965,106.72366973948475,35,49,1.0
2025-11-26 07:54:51,Phu My Hung ,Quan 7,10.72279213640514,106.72808623948244,26,37,0.999742
2025-11-26 07:54:52,Nguyen Thai Son,Phu Nhuan,10.823400120373712,106.68551227436063,22,32,1.0
2025-11-26 07:54:53,An Duong Vuong,Quan 8,10.756158554057757,106.66631758181126,22,30,1.0
2025-11-26 07:54:53,Huynh Tan Phat,Nha Be,10.7144382088356,106.73711688366167,21,35,1.0
2025-11-26 07:54:54,Truong Chinh,Tan Binh ,10.817236653231737,106.63191539530457,23,35,1.0
2025-11-26 07:56:55,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,17,24,1.0
2025-11-26 07:56:56,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,16,28,1.0
2025-11-26 07:56:57,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-11-26 07:56:58,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,42,42,1.0
2025-11-26 07:57:06,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,25,42,1.0
2025-11-26 07:57:07,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,29,41,1.0
2025-11-26 07:57:08,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,29,41,1.0
2025-11-26 07:57:09,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,24,35,1.0
2025-11-26 07:57:10,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,42,53,1.0
2025-11-26 07:57:11,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,25,35,1.0
2025-11-26 07:57:18,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-11-26 07:57:19,Cau Phu My,Q2,10.741860769464234,106.73790365482627,45,45,1.0
2025-11-26 07:57:20,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,17,33,1.0
2025-11-26 07:57:21,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,36,40,1.0
2025-11-26 07:57:21,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,22,35,1.0
2025-11-26 07:57:22,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,26,41,1.0
2025-11-26 07:57:30,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,21,34,1.0
2025-11-26 07:57:31,Nguyen Trai,Quan 5,10.755608615763382,106.67347943578082,20,27,1.0
2025-11-26 07:57:32,Le Duan,Quan 1,10.782680856341083,106.70051548181169,18,30,1.0
2025-11-26 07:57:33,Tran Hung Dao ,Quan 5,10.754895139302109,106.67839188181134,17,33,1.0
2025-11-26 07:57:33,Tran Quoc Thao,Quan 3,10.785070445194592,106.68331340921323,16,28,1.0
2025-11-26 07:57:34,Tran Hung Dao,Quan 5,10.7549373008113,106.67848844133415,17,33,1.0
2025-11-26 07:57:35,Cach Mang Thang 8 (CMT8),Quan 3,10.77898143649726,106.67684447140958,19,34,1.0
2025-11-26 07:57:42,Pham Ngu Lao / Bui Vien,Quan 1,10.767112828386699,106.6927618222887,20,20,1.0
2025-11-26 07:57:43,Nguyen Thi Minh Khai,Quan 3,10.77847212665258,106.69389510879643,28,41,1.0
2025-11-26 07:57:44,Nguyen Van Troi,Phu Nhuan,10.796057790235078,106.67492629345334,21,34,1.0
2025-11-26 07:57:44,Pham Van Dong,Go Vap,10.835298215641501,106.72935479345391,31,42,0.996542
2025-11-26 07:57:45,Cong truong lam son,Quan 1,10.777562007197462,106.7041335430398,18,30,1.0
2025-11-26 07:57:46,Nguyen Oanh ,Go Vap,10.83886351241477,106.67566625482782,36,36,1.0
2025-11-26 07:57:47,Le Hong Phong,Quan 10,10.765187049751795,106.67550552599073,24,36,1.0
2025-11-26 07:57:48,Nguyen Van Cu,Quan 5,10.759484371982321,106.6840537511244,20,27,1.0
2025-11-26 07:57:49,Nga tu Binh Phuoc,Ngoai o,10.865229381280965,106.72366973948475,35,49,1.0
2025-11-26 07:57:49,Phu My Hung ,Quan 7,10.72279213640514,106.72808623948244,25,37,0.999742
2025-11-26 07:57:50,Nguyen Thai Son,Phu Nhuan,10.823400120373712,106.68551227436063,22,32,1.0
2025-11-26 07:57:51,An Duong Vuong,Quan 8,10.756158554057757,106.66631758181126,23,30,1.0
2025-11-26 07:57:54,Huynh Tan Phat,Nha Be,10.7144382088356,106.73711688366167,21,35,1.0
2025-11-26 07:57:55,Truong Chinh,Tan Binh ,10.817236653231737,106.63191539530457,24,35,1.0
