Timestamp,Location/Street,District,Latitude,Longitude,CurrentSpeed,FreeFlowSpeed,Confidence
2025-11-15 07:05:29,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,16,24,1.0
2025-11-15 07:05:30,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,29,29,1.0
2025-11-15 07:05:31,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-11-15 07:05:31,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,42,42,1.0
2025-11-15 07:05:43,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,34,42,1.0
2025-11-15 07:05:55,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,42,42,1.0
2025-11-15 07:05:56,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,42,42,1.0
2025-11-15 07:05:57,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,25,35,1.0
2025-11-15 07:05:58,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,42,53,1.0
2025-11-15 07:05:59,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,28,35,1.0
2025-11-15 07:06:10,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-11-15 07:06:11,Cau Phu My,Q2,10.741860769464234,106.73790365482627,35,44,1.0
2025-11-15 07:06:12,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,27,34,1.0
2025-11-15 07:06:13,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,40,40,1.0
2025-11-15 07:06:25,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,36,36,1.0
2025-11-15 07:06:26,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,30,41,1.0
2025-11-15 07:06:27,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,28,33,0.996076
2025-11-15 07:06:27,Nguyen Trai,Quan 5,10.755608615763382,106.67347943578082,20,26,0.994772
2025-11-15 07:06:28,Le Duan,Quan 1,10.782680856341083,106.70051548181169,23,30,1.0
2025-11-15 07:06:29,Tran Hung Dao ,Quan 5,10.754895139302109,106.67839188181134,24,32,1.0
2025-11-15 07:06:30,Tran Quoc Thao,Quan 3,10.785070445194592,106.68331340921323,22,27,1.0
2025-11-15 07:06:31,Tran Hung Dao,Quan 5,10.7549373008113,106.67848844133415,24,32,1.0
2025-11-15 07:06:32,Cach Mang Thang 8 (CMT8),Quan 3,10.77898143649726,106.67684447140958,24,34,1.0
2025-11-15 07:06:33,Pham Ngu Lao / Bui Vien,Quan 1,10.767112828386699,106.6927618222887,20,20,1.0
2025-11-15 07:06:33,Nguyen Thi Minh Khai,Quan 3,10.77847212665258,106.69389510879643,32,41,1.0
2025-11-15 07:06:34,Nguyen Van Troi,Phu Nhuan,10.796057790235078,106.67492629345334,28,33,0.996076
2025-11-15 07:06:35,Pham Van Dong,Go Vap,10.835298215641501,106.72935479345391,35,42,0.993962
2025-11-15 07:06:36,Cong truong lam son,Quan 1,10.777562007197462,106.7041335430398,23,30,1.0
2025-11-15 07:06:37,Nguyen Oanh ,Go Vap,10.83886351241477,106.67566625482782,36,36,1.0
2025-11-15 07:06:38,Le Hong Phong,Quan 10,10.765187049751795,106.67550552599073,28,35,1.0
2025-11-15 07:06:39,Nguyen Van Cu,Quan 5,10.759484371982321,106.6840537511244,20,26,0.994772
2025-11-15 07:06:39,Nga tu Binh Phuoc,Ngoai o,10.865229381280965,106.72366973948475,39,49,1.0
2025-11-15 07:06:40,Phu My Hung ,Quan 7,10.72279213640514,106.72808623948244,27,36,0.99698
2025-11-15 07:06:41,Nguyen Thai Son,Phu Nhuan,10.823400120373712,106.68551227436063,25,31,1.0
2025-11-15 07:06:42,An Duong Vuong,Quan 8,10.756158554057757,106.66631758181126,19,29,1.0
2025-11-15 07:06:49,Huynh Tan Phat,Nha Be,10.7144382088356,106.73711688366167,26,35,1.0
2025-11-15 07:06:50,Truong Chinh,Tan Binh ,10.817236653231737,106.63191539530457,26,35,1.0
2025-11-15 07:09:02,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,25,25,1.0
2025-11-15 07:09:03,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,29,29,1.0
2025-11-15 07:09:04,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-11-15 07:09:05,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,42,42,1.0
2025-11-15 07:09:06,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,42,42,1.0
2025-11-15 07:09:07,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,36,42,1.0
2025-11-15 07:09:19,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,36,42,1.0
2025-11-15 07:09:30,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,27,35,1.0
2025-11-15 07:09:42,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,43,53,1.0
2025-11-15 07:09:43,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,28,34,1.0
2025-11-15 07:09:44,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-11-15 07:09:45,Cau Phu My,Q2,10.741860769464234,106.73790365482627,36,44,1.0
2025-11-15 07:09:46,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,33,33,1.0
2025-11-15 07:09:47,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,40,40,1.0
2025-11-15 07:09:48,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,36,36,1.0
2025-11-15 07:09:59,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,30,41,1.0
2025-11-15 07:10:00,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,27,34,0.997384
2025-11-15 07:10:01,Nguyen Trai,Quan 5,10.755608615763382,106.67347943578082,22,27,0.994772
2025-11-15 07:10:02,Le Duan,Quan 1,10.782680856341083,106.70051548181169,24,30,1.0
2025-11-15 07:10:03,Tran Hung Dao ,Quan 5,10.754895139302109,106.67839188181134,25,32,1.0
2025-11-15 07:10:04,Tran Quoc Thao,Quan 3,10.785070445194592,106.68331340921323,22,27,1.0
2025-11-15 07:10:11,Tran Hung Dao,Quan 5,10.7549373008113,106.67848844133415,25,32,1.0
2025-11-15 07:10:12,Cach Mang Thang 8 (CMT8),Quan 3,10.77898143649726,106.67684447140958,25,34,1.0
2025-11-15 07:10:13,Pham Ngu Lao / Bui Vien,Quan 1,10.767112828386699,106.6927618222887,20,20,1.0
2025-11-15 07:10:25,Nguyen Thi Minh Khai,Quan 3,10.77847212665258,106.69389510879643,31,41,1.0
2025-11-15 07:10:37,Nguyen Van Troi,Phu Nhuan,10.796057790235078,106.67492629345334,27,32,0.998405
2025-11-15 07:10:38,Pham Van Dong,Go Vap,10.835298215641501,106.72935479345391,37,42,0.991037
2025-11-15 07:10:39,Cong truong lam son,Quan 1,10.777562007197462,106.7041335430398,24,30,1.0
2025-11-15 07:10:39,Nguyen Oanh ,Go Vap,10.83886351241477,106.67566625482782,36,36,1.0
2025-11-15 07:10:40,Le Hong Phong,Quan 10,10.765187049751795,106.67550552599073,26,35,1.0
2025-11-15 07:10:41,Nguyen Van Cu,Quan 5,10.759484371982321,106.6840537511244,22,27,0.994772
2025-11-15 07:10:53,Nga tu Binh Phuoc,Ngoai o,10.865229381280965,106.72366973948475,37,49,1.0
2025-11-15 07:11:05,Phu My Hung ,Quan 7,10.72279213640514,106.72808623948244,26,37,0.998601
2025-11-15 07:11:17,Nguyen Thai Son,Phu Nhuan,10.823400120373712,106.68551227436063,24,31,1.0
2025-11-15 07:11:18,An Duong Vuong,Quan 8,10.756158554057757,106.66631758181126,24,29,1.0
2025-11-15 07:11:19,Huynh Tan Phat,Nha Be,10.7144382088356,106.73711688366167,27,35,1.0
2025-11-15 07:11:19,Truong Chinh,Tan Binh ,10.817236653231737,106.63191539530457,26,35,1.0
2025-11-15 07:13:31,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,25,25,1.0
2025-11-15 07:13:32,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,29,29,1.0
2025-11-15 07:13:33,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-11-15 07:13:34,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,42,42,1.0
2025-11-15 07:13:35,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,31,42,1.0
2025-11-15 07:13:36,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,42,42,1.0
2025-11-15 07:13:48,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,42,42,1.0
2025-11-15 07:14:00,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,25,35,1.0
2025-11-15 07:14:01,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,42,52,1.0
2025-11-15 07:14:12,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,29,35,1.0
2025-11-15 07:14:13,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-11-15 07:14:14,Cau Phu My,Q2,10.741860769464234,106.73790365482627,45,45,1.0
2025-11-15 07:14:15,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,27,34,1.0
2025-11-15 07:14:16,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,40,40,1.0
2025-11-15 07:14:17,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,36,36,1.0
2025-11-15 07:14:17,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,30,40,1.0
2025-11-15 07:14:18,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,26,34,0.997914
2025-11-15 07:14:19,Nguyen Trai,Quan 5,10.755608615763382,106.67347943578082,22,27,0.996852
2025-11-15 07:14:20,Le Duan,Quan 1,10.782680856341083,106.70051548181169,23,30,1.0
2025-11-15 07:14:21,Tran Hung Dao ,Quan 5,10.754895139302109,106.67839188181134,25,32,1.0
2025-11-15 07:14:22,Tran Quoc Thao,Quan 3,10.785070445194592,106.68331340921323,21,27,1.0
2025-11-15 07:14:34,Tran Hung Dao,Quan 5,10.7549373008113,106.67848844133415,25,32,1.0
2025-11-15 07:14:46,Cach Mang Thang 8 (CMT8),Quan 3,10.77898143649726,106.67684447140958,25,34,1.0
2025-11-15 07:14:58,Pham Ngu Lao / Bui Vien,Quan 1,10.767112828386699,106.6927618222887,20,20,1.0
2025-11-15 07:14:58,Nguyen Thi Minh Khai,Quan 3,10.77847212665258,106.69389510879643,32,41,1.0
2025-11-15 07:15:10,Nguyen Van Troi,Phu Nhuan,10.796057790235078,106.67492629345334,26,34,0.997916
2025-11-15 07:15:22,Pham Van Dong,Go Vap,10.835298215641501,106.72935479345391,34,42,0.993513
2025-11-15 07:15:35,Cong truong lam son,Quan 1,10.777562007197462,106.7041335430398,23,30,1.0
2025-11-15 07:15:36,Nguyen Oanh ,Go Vap,10.83886351241477,106.67566625482782,30,35,1.0
2025-11-15 07:15:37,Le Hong Phong,Quan 10,10.765187049751795,106.67550552599073,26,35,1.0
2025-11-15 07:15:38,Nguyen Van Cu,Quan 5,10.759484371982321,106.6840537511244,20,27,0.996852
2025-11-15 07:15:39,Nga tu Binh Phuoc,Ngoai o,10.865229381280965,106.72366973948475,37,49,1.0
2025-11-15 07:15:40,Phu My Hung ,Quan 7,10.72279213640514,106.72808623948244,28,37,1.0
2025-11-15 07:15:41,Nguyen Thai Son,Phu Nhuan,10.823400120373712,106.68551227436063,25,32,1.0
2025-11-15 07:15:41,An Duong Vuong,Quan 8,10.756158554057757,106.66631758181126,23,28,1.0
2025-11-15 07:15:42,Huynh Tan Phat,Nha Be,10.7144382088356,106.73711688366167,26,35,1.0
2025-11-15 07:15:55,Truong Chinh,Tan Binh ,10.817236653231737,106.63191539530457,27,35,1.0
2025-11-15 07:18:07,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,25,25,1.0
2025-11-15 07:18:08,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,29,29,1.0
2025-11-15 07:18:09,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-11-15 07:18:09,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,42,42,1.0
2025-11-15 07:18:10,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,33,42,1.0
2025-11-15 07:18:11,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,38,42,1.0
2025-11-15 07:18:12,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,38,42,1.0
2025-11-15 07:18:13,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,27,34,1.0
2025-11-15 07:18:14,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,43,53,1.0
2025-11-15 07:18:25,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,27,35,1.0
2025-11-15 07:18:37,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-11-15 07:18:38,Cau Phu My,Q2,10.741860769464234,106.73790365482627,45,45,1.0
2025-11-15 07:18:39,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,26,33,1.0
2025-11-15 07:18:40,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,40,40,1.0
2025-11-15 07:18:41,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,27,35,1.0
2025-11-15 07:18:41,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,32,41,1.0
2025-11-15 07:18:42,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,33,33,1.0
2025-11-15 07:18:53,Nguyen Trai,Quan 5,10.755608615763382,106.67347943578082,20,27,0.996852
2025-11-15 07:18:54,Le Duan,Quan 1,10.782680856341083,106.70051548181169,24,30,1.0
2025-11-15 07:18:55,Tran Hung Dao ,Quan 5,10.754895139302109,106.67839188181134,25,31,1.0
