Timestamp,Location/Street,District,Latitude,Longitude,CurrentSpeed,FreeFlowSpeed,Confidence
2025-11-24 13:03:05,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,17,24,0.997876
2025-11-24 13:03:06,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,20,28,1.0
2025-11-24 13:03:06,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-11-24 13:03:07,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,42,42,1.0
2025-11-24 13:03:08,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,30,41,1.0
2025-11-24 13:03:09,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,34,42,1.0
2025-11-24 13:03:10,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,34,42,1.0
2025-11-24 13:03:11,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,23,35,1.0
2025-11-24 13:03:12,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,42,53,1.0
2025-11-24 13:03:12,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,26,36,1.0
2025-11-24 13:03:13,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-11-24 13:03:14,Cau Phu My,Q2,10.741860769464234,106.73790365482627,45,45,1.0
2025-11-24 13:03:15,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,26,33,1.0
2025-11-24 13:03:16,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,40,40,1.0
2025-11-24 13:03:17,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,36,36,1.0
2025-11-24 13:03:18,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,30,41,1.0
2025-11-24 13:03:25,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,22,33,0.998693
2025-11-24 13:03:26,Nguyen Trai,Quan 5,10.755608615763382,106.67347943578082,20,28,0.997886
2025-11-24 13:03:27,Le Duan,Quan 1,10.782680856341083,106.70051548181169,19,30,1.0
2025-11-24 13:03:28,Tran Hung Dao ,Quan 5,10.754895139302109,106.67839188181134,23,33,1.0
2025-11-24 13:03:29,Tran Quoc Thao,Quan 3,10.785070445194592,106.68331340921323,14,27,1.0
2025-11-24 13:03:29,Tran Hung Dao,Quan 5,10.7549373008113,106.67848844133415,23,33,1.0
2025-11-24 13:03:37,Cach Mang Thang 8 (CMT8),Quan 3,10.77898143649726,106.67684447140958,23,34,1.0
2025-11-24 13:03:38,Pham Ngu Lao / Bui Vien,Quan 1,10.767112828386699,106.6927618222887,13,19,1.0
2025-11-24 13:03:39,Nguyen Thi Minh Khai,Quan 3,10.77847212665258,106.69389510879643,31,41,1.0
2025-11-24 13:03:40,Nguyen Van Troi,Phu Nhuan,10.796057790235078,106.67492629345334,22,33,0.998693
2025-11-24 13:03:41,Pham Van Dong,Go Vap,10.835298215641501,106.72935479345391,36,42,0.99656
