Timestamp,Location/Street,District,Latitude,Longitude,CurrentSpeed,FreeFlowSpeed,Confidence
2025-12-12 09:18:30,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,17,24,0.998765
2025-12-12 09:18:31,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,21,27,1.0
2025-12-12 09:18:32,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-12-12 09:18:43,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,37,42,1.0
2025-12-12 09:18:44,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,29,42,1.0
2025-12-12 09:18:45,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,32,42,1.0
2025-12-12 09:18:46,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,32,42,1.0
2025-12-12 09:18:47,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,22,35,1.0
2025-12-12 09:18:48,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,42,53,1.0
2025-12-12 09:18:49,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,26,35,1.0
2025-12-12 09:19:01,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-12-12 09:19:13,Cau Phu My,Q2,10.741860769464234,106.73790365482627,34,44,1.0
2025-12-12 09:19:25,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,20,33,1.0
2025-12-12 09:19:36,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,36,40,1.0
2025-12-12 09:19:37,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,36,36,1.0
2025-12-12 09:19:38,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,28,40,1.0
2025-12-12 09:19:39,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,18,34,0.999528
2025-12-12 09:19:40,Nguyen Trai,Quan 5,10.755608615763382,106.67347943578082,19,27,0.997878
2025-12-12 09:19:41,Le Duan,Quan 1,10.782680856341083,106.70051548181169,18,29,1.0
2025-12-12 09:19:48,Tran Hung Dao ,Quan 5,10.754895139302109,106.67839188181134,22,33,1.0
2025-12-12 09:20:01,Tran Quoc Thao,Quan 3,10.785070445194592,106.68331340921323,14,27,1.0
2025-12-12 09:20:01,Tran Hung Dao,Quan 5,10.7549373008113,106.67848844133415,22,33,1.0
2025-12-12 09:20:02,Cach Mang Thang 8 (CMT8),Quan 3,10.77898143649726,106.67684447140958,19,34,1.0
2025-12-12 09:20:03,Pham Ngu Lao / Bui Vien,Quan 1,10.767112828386699,106.6927618222887,14,20,1.0
2025-12-12 09:20:04,Nguyen Thi Minh Khai,Quan 3,10.77847212665258,106.69389510879643,26,41,1.0
2025-12-12 09:20:05,Nguyen Van Troi,Phu Nhuan,10.796057790235078,106.67492629345334,18,34,0.999528
2025-12-12 09:20:12,Pham Van Dong,Go Vap,10.835298215641501,106.72935479345391,33,42,0.996385
2025-12-12 09:20:14,Cong truong lam son,Quan 1,10.777562007197462,106.7041335430398,19,30,1.0
2025-12-12 09:20:15,Nguyen Oanh ,Go Vap,10.83886351241477,106.67566625482782,27,35,1.0
2025-12-12 09:20:16,Le Hong Phong,Quan 10,10.765187049751795,106.67550552599073,21,36,1.0
2025-12-12 09:20:17,Nguyen Van Cu,Quan 5,10.759484371982321,106.6840537511244,19,27,0.998943
2025-12-12 09:20:24,Nga tu Binh Phuoc,Ngoai o,10.865229381280965,106.72366973948475,34,49,1.0
2025-12-12 09:20:36,Phu My Hung ,Quan 7,10.72279213640514,106.72808623948244,25,36,1.0
2025-12-12 09:20:37,Nguyen Thai Son,Phu Nhuan,10.823400120373712,106.68551227436063,32,32,1.0
2025-12-12 09:20:38,An Duong Vuong,Quan 8,10.756158554057757,106.66631758181126,22,29,1.0
2025-12-12 09:20:39,Huynh Tan Phat,Nha Be,10.7144382088356,106.73711688366167,23,35,1.0
2025-12-12 09:20:40,Truong Chinh,Tan Binh ,10.817236653231737,106.63191539530457,23,35,1.0
2025-12-12 09:22:52,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,15,24,0.99753
2025-12-12 09:22:53,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,20,27,1.0
2025-12-12 09:22:54,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-12-12 09:22:55,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,37,42,1.0
2025-12-12 09:22:55,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,27,42,1.0
2025-12-12 09:22:56,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,32,42,1.0
2025-12-12 09:23:04,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,32,42,1.0
2025-12-12 09:23:16,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,23,35,1.0
2025-12-12 09:23:17,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,39,53,1.0
2025-12-12 09:23:18,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,25,35,1.0
2025-12-12 09:23:19,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-12-12 09:23:20,Cau Phu My,Q2,10.741860769464234,106.73790365482627,35,44,1.0
2025-12-12 09:23:20,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,19,34,1.0
2025-12-12 09:23:28,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,40,40,1.0
2025-12-12 09:23:29,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,36,36,1.0
2025-12-12 09:23:30,Cong Hoa,Tan Binh,10.80223925742187,106.6478722259914,30,41,1.0
2025-12-12 09:23:31,Truong Son / Tan Son Nhat Blvd,Gan san bay,10.813928881466124,106.66511432455972,17,34,0.999427
2025-12-12 09:23:32,Nguyen Trai,Quan 5,10.755608615763382,106.67347943578082,18,27,0.998943
2025-12-12 09:23:32,Le Duan,Quan 1,10.782680856341083,106.70051548181169,18,30,1.0
2025-12-12 09:23:40,Tran Hung Dao ,Quan 5,10.754895139302109,106.67839188181134,24,33,1.0
2025-12-12 09:23:41,Tran Quoc Thao,Quan 3,10.785070445194592,106.68331340921323,12,27,1.0
2025-12-12 09:23:42,Tran Hung Dao,Quan 5,10.7549373008113,106.67848844133415,24,33,1.0
2025-12-12 09:23:42,Cach Mang Thang 8 (CMT8),Quan 3,10.77898143649726,106.67684447140958,18,34,1.0
2025-12-12 09:23:43,Pham Ngu Lao / Bui Vien,Quan 1,10.767112828386699,106.6927618222887,14,20,1.0
2025-12-12 09:23:44,Nguyen Thi Minh Khai,Quan 3,10.77847212665258,106.69389510879643,25,41,1.0
2025-12-12 09:23:52,Nguyen Van Troi,Phu Nhuan,10.796057790235078,106.67492629345334,17,34,0.999528
2025-12-12 09:23:53,Pham Van Dong,Go Vap,10.835298215641501,106.72935479345391,32,42,0.996698
2025-12-12 09:23:54,Cong truong lam son,Quan 1,10.777562007197462,106.7041335430398,20,30,1.0
2025-12-12 09:23:54,Nguyen Oanh ,Go Vap,10.83886351241477,106.67566625482782,27,36,1.0
2025-12-12 09:23:55,Le Hong Phong,Quan 10,10.765187049751795,106.67550552599073,24,35,1.0
2025-12-12 09:23:56,Nguyen Van Cu,Quan 5,10.759484371982321,106.6840537511244,17,27,1.0
2025-12-12 09:24:04,Nga tu Binh Phuoc,Ngoai o,10.865229381280965,106.72366973948475,35,49,1.0
2025-12-12 09:24:16,Phu My Hung ,Quan 7,10.72279213640514,106.72808623948244,27,37,0.999229
2025-12-12 09:24:17,Nguyen Thai Son,Phu Nhuan,10.823400120373712,106.68551227436063,23,32,1.0
2025-12-12 09:24:18,An Duong Vuong,Quan 8,10.756158554057757,106.66631758181126,19,28,1.0
2025-12-12 09:24:18,Huynh Tan Phat,Nha Be,10.7144382088356,106.73711688366167,23,35,1.0
2025-12-12 09:24:19,Truong Chinh,Tan Binh ,10.817236653231737,106.63191539530457,22,35,1.0
2025-12-12 09:26:31,Cho Ben Thanh,Quan 1,10.772727584493625,106.69804225297563,14,24,0.998765
2025-12-12 09:26:32,Duong Nguyen Hue,Quan 1,10.774028664434528,106.70357076461706,28,28,1.0
2025-12-12 09:26:33,Nguyen Van Linh,Quan 7,10.752616652291238,106.72509685338922,39,39,1.0
2025-12-12 09:26:34,Vo Van Kiet,Quan 5,10.745754766198267,106.65326266831877,36,42,1.0
2025-12-12 09:26:35,Xa lo Ha Noi,QL1A,10.94927106740351,106.87196348224562,33,41,1.0
2025-12-12 09:26:36,Duong Dien Bien Phu,Quan 1,10.78866360854368,106.69551372228901,33,42,1.0
2025-12-12 09:26:37,Nga tu Hang Xanh,Binh Thanh,10.801406421807085,106.71148440879679,33,42,1.0
2025-12-12 09:26:38,Nga tu An Suong,Hoc Mon,10.843150534972033,106.6151343241409,23,35,1.0
2025-12-12 09:26:39,Ben xe Mien Dong,Quan 9,10.880537767027526,106.81481342866444,40,53,1.0
2025-12-12 09:26:39,Ben xe Mien Tay,Binh Tan,10.740840166521663,106.61899246873142,24,36,1.0
2025-12-12 09:26:51,Cau Sai Gon,Quan 2 ,10.798986343749618,106.72697056646841,45,45,1.0
2025-12-12 09:27:03,Cau Phu My,Q2,10.741860769464234,106.73790365482627,33,44,1.0
2025-12-12 09:27:04,Cau Kenh Te,Q4,10.752408891679814,106.7022703818112,19,33,1.0
2025-12-12 09:27:05,Cau Thu Thiem,Quan 2,10.786216596454727,106.71836665482695,40,40,1.0
2025-12-12 09:27:06,Nguyen Huu Canh,Binh Thanh,10.78948793356203,106.71518838181179,36,36,1.0
