Latitude,Longitude,CurrentSpeed,FreeFlowSpeed,Confidence,Hour,Minute,DayOfWeek,Weekend,CongestionRatio
10.772727584493625,106.69804225297564,19,25,1.0,7,44,0,0,0.76
10.774028664434528,106.70357076461706,29,29,1.0,7,44,0,0,1.0
10.752616652291238,106.72509685338922,39,39,1.0,7,45,0,0,1.0
10.745754766198267,106.65326266831876,42,42,1.0,7,45,0,0,1.0
10.94927106740351,106.87196348224562,21,41,1.0,7,45,0,0,0.5122
10.78866360854368,106.695513722289,32,42,1.0,7,45,0,0,0.7619
10.801406421807084,106.7114844087968,32,42,1.0,7,45,0,0,0.7619
10.843150534972033,106.6151343241409,24,34,1.0,7,45,0,0,0.7059
10.880537767027526,106.81481342866444,47,54,1.0,7,45,0,0,0.8704
10.740840166521664,106.61899246873142,24,35,1.0,7,45,0,0,0.6857
10.798986343749618,106.7269705664684,45,45,1.0,7,46,0,0,1.0
10.741860769464234,106.73790365482628,45,45,1.0,7,46,0,0,1.0
10.752408891679814,106.7022703818112,17,34,1.0,7,46,0,0,0.5
10.786216596454729,106.71836665482697,40,40,1.0,7,46,0,0,1.0
10.78948793356203,106.7151883818118,15,35,1.0,7,46,0,0,0.4286
10.80223925742187,106.6478722259914,19,41,1.0,7,46,0,0,0.4634
10.813928881466124,106.66511432455972,19,34,1.0,7,46,0,0,0.5588
10.755608615763382,106.67347943578082,28,28,1.0,7,46,0,0,1.0
10.782680856341084,106.70051548181168,19,30,1.0,7,46,0,0,0.6333
10.754895139302109,106.67839188181134,20,33,1.0,7,46,0,0,0.6061
10.785070445194592,106.68331340921324,15,28,1.0,7,46,0,0,0.5357
10.7549373008113,106.67848844133415,20,33,1.0,7,46,0,0,0.6061
10.77898143649726,106.67684447140958,20,34,1.0,7,46,0,0,0.5882
10.7671128283867,106.6927618222887,20,20,1.0,7,48,0,0,1.0
10.77847212665258,106.69389510879644,28,41,1.0,7,48,0,0,0.6829
10.796057790235078,106.67492629345334,20,34,1.0,7,48,0,0,0.5882
10.8352982156415,106.72935479345392,30,43,0.995107,7,48,0,0,0.6977
10.777562007197462,106.7041335430398,20,30,1.0,7,48,0,0,0.6667
10.83886351241477,106.67566625482782,28,36,1.0,7,48,0,0,0.7778
10.765187049751797,106.67550552599072,24,35,1.0,7,48,0,0,0.6857
10.75948437198232,106.6840537511244,21,26,0.998954,7,49,0,0,0.8077
10.865229381280963,106.72366973948476,35,49,1.0,7,49,0,0,0.7143
10.72279213640514,106.72808623948244,25,37,0.999044,7,49,0,0,0.6757
10.823400120373712,106.68551227436063,24,32,1.0,7,49,0,0,0.75
10.756158554057755,106.66631758181126,24,29,1.0,7,49,0,0,0.8276
10.7144382088356,106.73711688366168,22,35,1.0,7,49,0,0,0.6286
10.817236653231737,106.63191539530456,24,35,1.0,7,49,0,0,0.6857
10.772727584493625,106.69804225297564,18,24,1.0,7,51,0,0,0.75
10.774028664434528,106.70357076461706,17,28,1.0,7,51,0,0,0.6071
10.752616652291238,106.72509685338922,39,39,1.0,7,51,0,0,1.0
10.745754766198267,106.65326266831876,42,42,1.0,7,51,0,0,1.0
10.94927106740351,106.87196348224562,25,42,1.0,7,52,0,0,0.5952
10.78866360854368,106.695513722289,32,42,1.0,7,52,0,0,0.7619
10.801406421807084,106.7114844087968,30,42,1.0,7,52,0,0,0.7143
10.843150534972033,106.6151343241409,25,35,1.0,7,52,0,0,0.7143
10.880537767027526,106.81481342866444,46,52,1.0,7,53,0,0,0.8846
10.740840166521664,106.61899246873142,25,35,1.0,7,53,0,0,0.7143
10.798986343749618,106.7269705664684,28,44,1.0,7,53,0,0,0.6364
10.741860769464234,106.73790365482628,45,45,1.0,7,54,0,0,1.0
10.752408891679814,106.7022703818112,15,34,1.0,7,54,0,0,0.4412
10.786216596454729,106.71836665482697,40,40,1.0,7,54,0,0,1.0
10.78948793356203,106.7151883818118,20,36,1.0,7,54,0,0,0.5556
10.80223925742187,106.6478722259914,19,42,1.0,7,54,0,0,0.4524
10.813928881466124,106.66511432455972,18,33,1.0,7,55,0,0,0.5455
10.755608615763382,106.67347943578082,20,27,0.998943,7,55,0,0,0.7407
10.782680856341084,106.70051548181168,20,31,1.0,7,55,0,0,0.6452
10.754895139302109,106.67839188181134,20,32,1.0,7,55,0,0,0.625
10.785070445194592,106.68331340921324,13,27,1.0,7,55,0,0,0.4815
10.7671128283867,106.6927618222887,20,20,1.0,8,0,0,0,1.0
10.77847212665258,106.69389510879644,28,42,1.0,8,0,0,0,0.6667
10.796057790235078,106.67492629345334,19,34,0.999427,8,0,0,0,0.5588
10.8352982156415,106.72935479345392,32,42,0.997191,8,0,0,0,0.7619
10.777562007197462,106.7041335430398,19,30,1.0,8,0,0,0,0.6333
10.83886351241477,106.67566625482782,27,35,1.0,8,0,0,0,0.7714
10.765187049751797,106.67550552599072,21,36,1.0,8,0,0,0,0.5833
10.75948437198232,106.6840537511244,17,28,0.998943,8,0,0,0,0.6071
10.865229381280963,106.72366973948476,35,49,1.0,8,0,0,0,0.7143
10.72279213640514,106.72808623948244,25,37,0.999742,8,1,0,0,0.6757
10.823400120373712,106.68551227436063,24,32,1.0,8,1,0,0,0.75
10.756158554057755,106.66631758181126,20,29,1.0,8,1,0,0,0.6897
10.7144382088356,106.73711688366168,22,35,1.0,8,1,0,0,0.6286
10.817236653231737,106.63191539530456,24,35,1.0,8,1,0,0,0.6857
10.772727584493625,106.69804225297564,17,24,1.0,8,3,0,0,0.7083
10.774028664434528,106.70357076461706,29,29,1.0,8,3,0,0,1.0
10.752616652291238,106.72509685338922,30,40,1.0,8,3,0,0,0.75
10.745754766198267,106.65326266831876,42,42,1.0,8,3,0,0,1.0
10.94927106740351,106.87196348224562,30,41,1.0,8,3,0,0,0.7317
10.78866360854368,106.695513722289,32,41,1.0,8,3,0,0,0.7805
10.801406421807084,106.7114844087968,32,41,1.0,8,3,0,0,0.7805
10.843150534972033,106.6151343241409,25,35,1.0,8,3,0,0,0.7143
10.880537767027526,106.81481342866444,46,53,1.0,8,3,0,0,0.8679
10.740840166521664,106.61899246873142,24,35,1.0,8,3,0,0,0.6857
10.798986343749618,106.7269705664684,36,44,1.0,8,3,0,0,0.8182
