Latitude,Longitude,CurrentSpeed,FreeFlowSpeed,Confidence,Hour,Minute,DayOfWeek,Weekend,CongestionRatio
10.772727584493625,106.69804225297564,19,24,1.0,7,52,2,0,0.7917
10.774028664434528,106.70357076461706,20,29,1.0,7,52,2,0,0.6897
10.752616652291238,106.72509685338922,37,42,1.0,7,52,2,0,0.881
10.745754766198267,106.65326266831876,42,42,1.0,7,52,2,0,1.0
10.94927106740351,106.87196348224562,30,42,1.0,7,52,2,0,0.7143
10.78866360854368,106.695513722289,30,42,1.0,7,52,2,0,0.7143
10.801406421807084,106.7114844087968,30,42,1.0,7,52,2,0,0.7143
10.843150534972033,106.6151343241409,25,35,1.0,7,52,2,0,0.7143
10.880537767027526,106.81481342866444,41,54,1.0,7,52,2,0,0.7593
10.740840166521664,106.61899246873142,26,35,1.0,7,52,2,0,0.7429
10.798986343749618,106.7269705664684,35,44,1.0,7,52,2,0,0.7955
10.741860769464234,106.73790365482628,34,45,1.0,7,52,2,0,0.7556
10.752408891679814,106.7022703818112,15,34,1.0,7,52,2,0,0.4412
10.786216596454729,106.71836665482697,40,40,1.0,7,52,2,0,1.0
10.78948793356203,106.7151883818118,25,35,1.0,7,52,2,0,0.7143
10.80223925742187,106.6478722259914,23,41,1.0,7,52,2,0,0.561
10.813928881466124,106.66511432455972,20,33,1.0,7,52,2,0,0.6061
10.755608615763382,106.67347943578082,18,27,0.996181,7,52,2,0,0.6667
10.782680856341084,106.70051548181168,19,30,1.0,7,52,2,0,0.6333
10.754895139302109,106.67839188181134,20,33,1.0,7,52,2,0,0.6061
10.785070445194592,106.68331340921324,13,28,1.0,7,52,2,0,0.4643
10.7549373008113,106.67848844133415,20,33,1.0,7,52,2,0,0.6061
10.77898143649726,106.67684447140958,20,34,1.0,7,52,2,0,0.5882
10.7671128283867,106.6927618222887,15,20,0.99,7,52,2,0,0.75
10.77847212665258,106.69389510879644,28,41,1.0,7,52,2,0,0.6829
10.796057790235078,106.67492629345334,20,34,1.0,7,52,2,0,0.5882
10.8352982156415,106.72935479345392,31,42,0.993268,7,52,2,0,0.7381
10.777562007197462,106.7041335430398,20,30,1.0,7,52,2,0,0.6667
10.83886351241477,106.67566625482782,28,35,1.0,7,52,2,0,0.8
10.765187049751797,106.67550552599072,22,36,1.0,7,52,2,0,0.6111
10.75948437198232,106.6840537511244,18,27,0.99,7,52,2,0,0.6667
10.865229381280963,106.72366973948476,37,49,1.0,7,52,2,0,0.7551
10.72279213640514,106.72808623948244,24,37,1.0,7,52,2,0,0.6486
10.823400120373712,106.68551227436063,24,31,1.0,7,52,2,0,0.7742
10.756158554057755,106.66631758181126,22,29,1.0,7,52,2,0,0.7586
10.7144382088356,106.73711688366168,23,35,1.0,7,52,2,0,0.6571
10.817236653231737,106.63191539530456,25,35,1.0,7,52,2,0,0.7143
10.772727584493625,106.69804225297564,18,24,1.0,7,55,2,0,0.75
10.774028664434528,106.70357076461706,20,27,1.0,7,55,2,0,0.7407
10.752616652291238,106.72509685338922,26,38,1.0,7,55,2,0,0.6842
10.745754766198267,106.65326266831876,42,42,1.0,7,55,2,0,1.0
10.94927106740351,106.87196348224562,29,42,1.0,7,55,2,0,0.6905
10.78866360854368,106.695513722289,31,42,1.0,7,55,2,0,0.7381
10.801406421807084,106.7114844087968,31,42,1.0,7,55,2,0,0.7381
10.843150534972033,106.6151343241409,24,35,1.0,7,55,2,0,0.6857
10.880537767027526,106.81481342866444,42,53,1.0,7,55,2,0,0.7925
10.740840166521664,106.61899246873142,26,35,1.0,7,55,2,0,0.7429
10.798986343749618,106.7269705664684,28,44,1.0,7,55,2,0,0.6364
10.741860769464234,106.73790365482628,33,44,1.0,7,55,2,0,0.75
10.752408891679814,106.7022703818112,16,34,1.0,7,55,2,0,0.4706
10.786216596454729,106.71836665482697,40,40,1.0,7,55,2,0,1.0
10.78948793356203,106.7151883818118,19,35,1.0,7,55,2,0,0.5429
10.80223925742187,106.6478722259914,28,41,1.0,7,55,2,0,0.6829
10.813928881466124,106.66511432455972,19,34,1.0,7,55,2,0,0.5588
10.755608615763382,106.67347943578082,18,27,0.991472,7,55,2,0,0.6667
10.782680856341084,106.70051548181168,20,30,1.0,7,55,2,0,0.6667
10.754895139302109,106.67839188181134,22,33,1.0,7,56,2,0,0.6667
10.785070445194592,106.68331340921324,16,28,1.0,7,56,2,0,0.5714
10.7549373008113,106.67848844133415,22,33,1.0,7,56,2,0,0.6667
10.77898143649726,106.67684447140958,20,34,1.0,7,56,2,0,0.5882
10.7671128283867,106.6927618222887,20,20,1.0,7,56,2,0,1.0
10.77847212665258,106.69389510879644,28,41,1.0,7,56,2,0,0.6829
10.796057790235078,106.67492629345334,18,34,1.0,7,56,2,0,0.5294
10.8352982156415,106.72935479345392,31,42,0.995526,7,56,2,0,0.7381
10.777562007197462,106.7041335430398,20,30,1.0,7,56,2,0,0.6667
10.83886351241477,106.67566625482782,27,36,1.0,7,56,2,0,0.75
10.765187049751797,106.67550552599072,25,35,1.0,7,56,2,0,0.7143
10.75948437198232,106.6840537511244,17,28,0.99,7,56,2,0,0.6071
10.865229381280963,106.72366973948476,36,49,1.0,7,56,2,0,0.7347
10.72279213640514,106.72808623948244,25,37,1.0,7,56,2,0,0.6757
10.823400120373712,106.68551227436063,23,32,1.0,7,56,2,0,0.7188
10.756158554057755,106.66631758181126,30,30,1.0,7,56,2,0,1.0
10.7144382088356,106.73711688366168,23,35,1.0,7,56,2,0,0.6571
10.817236653231737,106.63191539530456,23,35,1.0,7,56,2,0,0.6571
10.772727584493625,106.69804225297564,18,24,1.0,7,58,2,0,0.75
10.774028664434528,106.70357076461706,29,29,1.0,7,58,2,0,1.0
10.752616652291238,106.72509685338922,30,39,1.0,7,58,2,0,0.7692
10.745754766198267,106.65326266831876,42,42,1.0,7,58,2,0,1.0
10.94927106740351,106.87196348224562,28,40,1.0,7,58,2,0,0.7
10.78866360854368,106.695513722289,30,41,1.0,7,58,2,0,0.7317
10.801406421807084,106.7114844087968,30,41,1.0,7,58,2,0,0.7317
10.843150534972033,106.6151343241409,24,34,1.0,7,59,2,0,0.7059
10.880537767027526,106.81481342866444,42,53,1.0,7,59,2,0,0.7925
10.740840166521664,106.61899246873142,25,35,1.0,7,59,2,0,0.7143
10.798986343749618,106.7269705664684,29,44,1.0,7,59,2,0,0.6591
10.741860769464234,106.73790365482628,33,44,1.0,7,59,2,0,0.75
10.752408891679814,106.7022703818112,17,33,1.0,7,59,2,0,0.5152
10.786216596454729,106.71836665482697,40,40,1.0,7,59,2,0,1.0
10.78948793356203,106.7151883818118,17,37,1.0,7,59,2,0,0.4595
10.80223925742187,106.6478722259914,28,40,1.0,7,59,2,0,0.7
10.813928881466124,106.66511432455972,20,34,1.0,7,59,2,0,0.5882
10.755608615763382,106.67347943578082,19,27,0.993726,7,59,2,0,0.7037
10.782680856341084,106.70051548181168,19,30,1.0,7,59,2,0,0.6333
10.754895139302109,106.67839188181134,23,34,1.0,7,59,2,0,0.6765
10.785070445194592,106.68331340921324,15,27,1.0,7,59,2,0,0.5556
10.7549373008113,106.67848844133415,23,34,1.0,7,59,2,0,0.6765
10.77898143649726,106.67684447140958,21,34,1.0,7,59,2,0,0.6176
10.7671128283867,106.6927618222887,20,20,1.0,7,59,2,0,1.0
10.77847212665258,106.69389510879644,27,41,1.0,8,0,2,0,0.6585
10.796057790235078,106.67492629345334,19,34,0.999427,8,0,2,0,0.5588
10.8352982156415,106.72935479345392,32,42,0.99495,8,0,2,0,0.7619
10.777562007197462,106.7041335430398,19,30,1.0,8,0,2,0,0.6333
10.83886351241477,106.67566625482782,28,36,1.0,8,0,2,0,0.7778
10.765187049751797,106.67550552599072,22,36,1.0,8,0,2,0,0.6111
10.75948437198232,106.6840537511244,19,27,0.994772,8,0,2,0,0.7037
10.865229381280963,106.72366973948476,36,49,1.0,8,0,2,0,0.7347
10.72279213640514,106.72808623948244,26,37,1.0,8,0,2,0,0.7027
10.823400120373712,106.68551227436063,23,31,1.0,8,1,2,0,0.7419
10.756158554057755,106.66631758181126,21,29,1.0,8,1,2,0,0.7241
10.7144382088356,106.73711688366168,23,35,1.0,8,1,2,0,0.6571
10.817236653231737,106.63191539530456,24,34,1.0,8,1,2,0,0.7059
10.772727584493625,106.69804225297564,17,24,1.0,8,3,2,0,0.7083
10.774028664434528,106.70357076461706,19,28,1.0,8,3,2,0,0.6786
10.752616652291238,106.72509685338922,28,38,1.0,8,3,2,0,0.7368
